"response"	"anonyme_id"	"type"	"ORDER"
"938"	"CHUI"	132588	"S"	109
"12438"	"ZEBRA"	132588	"W"	110
"3403"	"KWEMBE"	132588	"N"	111
"3241"	"KUNGURU"	132588	"N"	112
"3213"	"KUNGURU"	132588	"N"	113
"11226"	"SAUTI"	132588	"N"	114
"4384"	"MBUZI"	132588	"W"	115
"4346"	"MBUZI"	132588	"W"	116
"2895"	"KONDOO"	132588	"W"	117
"2888"	"KONDOO"	132588	"W"	118
"117"	"BATA"	132588	"N"	119
"150"	"BATA"	132588	"N"	120
"3098"	"KUKU"	132588	"N"	121
"3124"	"KUKU"	132588	"N"	122
"11270"	"SAUTI"	132588	"N"	123
"12448"	"ZEBRA"	132588	"W"	124
"9888"	"NJIWA MANGA"	132588	"N"	125
"9846"	"NJIWA"	132588	"N"	126
"10883"	"PUGI"	132588	"N"	127
"1529"	"JONGOO"	132588	"D"	128
"1534"	"JONGOO"	132588	"D"	129
"725"	"CHECHELE"	132588	"N"	130
"724"	"CHECHELE"	132588	"N"	131
"3598"	"MANJA"	132588	"N"	132
"2048"	"KIBULUU"	132588	"N"	133
"2256"	"KIJUNGU MALIKO"	132588	"N"	134
"2255"	"KIJUNGU MALIKO"	132588	"N"	135
"2945"	"KONGO HADIA"	132588	"N"	136
"2935"	"KONGO HADIA"	132588	"N"	137
"10096"	"NYOKA"	132588	"D"	138
"640"	"CHATU"	132588	"W"	139
"635"	"CHATU"	132588	"W"	140
"10796"	"POPO"	132588	"N"	141
"10792"	"POPO"	132588	"N"	142
"11025"	"PWERA"	132588	"N"	143
"11020"	"PWERA"	132588	"N"	144
"655"	"CHATU"	132588	"W"	145
"10107"	"NYOKA"	132588	"D"	146
"12253"	"UKUKWI"	132588	"D"	147
"3606"	"MANJA"	132588	"N"	148
"1164"	"FARASI"	132588	"W"	149
"1152"	"FARASI"	132588	"W"	150
"10956"	"PUNDA"	132588	"W"	151
"10994"	"PUNDAMILIA"	132588	"W"	152
"10957"	"PUNDA"	132588	"W"	153
"10977"	"PUNDAMILIA"	132588	"W"	154
"11229"	"SAUTI"	132588	"N"	155
"11980"	"TONGO"	132588	"N"	156
"11964"	"TONGO"	132588	"N"	157
"11208"	"SAUTI"	132588	"N"	158
"9449"	"NGISI"	132588	"S"	159
"11036"	"PWEZA"	132588	"S"	160
"405"	"CHAA"	132588	"S"	161
"2835"	"KOME"	132588	"D"	162
"10720"	"PONO"	132588	"S"	163
"411"	"CHAA"	132588	"S"	164
"403"	"CHAA"	132588	"S"	165
"11068"	"PWEZA"	132588	"S"	166
"9508"	"NGISI"	132588	"S"	167
"10718"	"PONO"	132588	"S"	168
"361"	"BULIBULI"	132588	"S"	169
"360"	"BULIBULI"	132588	"S"	170
"1753"	"KAMBARE"	132588	"S"	171
"1727"	"KAMBARE"	132588	"S"	172
"6090"	"MKUNGA"	132588	"S"	173
"6101"	"MKUNGA"	132588	"S"	174
"2594"	"KOBE"	132588	"D"	175
"2591"	"KOBE"	132588	"D"	176
"6568"	"MNANA"	132689	"N"	1
"1754"	"KAMBARE"	132689	"S"	2
"277"	"BOMBO"	132689	"S"	3
"993"	"CHURA"	132689	"D"	4
"7434"	"MSAFISHA MAJI"	132689	"M"	5
"8951"	"MWATA"	132689	"D"	6
"9678"	"NGOMBE"	132689	"W"	7
"4404"	"MBUZI"	132689	"W"	8
"2881"	"KONDOO"	132689	"W"	9
"4392"	"MBUZI"	132689	"W"	10
"12078"	"TUMBILI"	132689	"W"	11
"10124"	"NYOKA"	132689	"D"	12
"656"	"CHATU"	132689	"W"	13
"10547"	"PELELE"	132689	"W"	14
"2603"	"KOBEA MINAZI"	132689	"N"	15
"10815"	"POPO"	132689	"N"	16
"851"	"CHOZI"	132689	"N"	17
"1509"	"JONGOO"	132689	"D"	18
"10212"	"NYUNGWINYUNGWI"	132689	"D"	19
"3623"	"MATANDU"	132689	"D"	20
"11463"	"SIMBA"	132689	"W"	21
"4288"	"MBUYU"	132689	"M"	22
"1541"	"JONGOO LA PWANI"	132689	"D"	23
"9543"	"NGOGO"	132689	"S"	24
"8347"	"MUEMBE"	132689	"M"	25
"3153"	"KUKU WA PWANI"	132689	"N"	26
"11335"	"SEHEWA"	132689	"S"	27
"9683"	"NGOMBE"	132853	"W"	1
"12101"	"TUMBILI"	132853	"W"	2
"3090"	"KUKU"	132853	"N"	3
"9859"	"NJIWA"	132853	"N"	4
"847"	"CHOZI"	132853	"N"	5
"11222"	"SAUTI"	132853	"N"	6
"3089"	"KUKU"	132853	"N"	7
"1845"	"KARAKAKA"	132853	"D"	8
"5666"	"MJUSI"	132853	"D"	9
"10236"	"NZI"	132853	"N"	10
"10540"	"PELELE"	132853	"W"	11
"10762"	"POPO"	132853	"N"	12
"3161"	"KUKU ZIWA"	132853	"N"	13
"1722"	"KAMBARE"	132853	"S"	14
"6087"	"MKUNGA"	132853	"S"	15
"279"	"BOMBO"	132853	"S"	16
"11360"	"SEHEWA"	132853	"S"	17
"11877"	"TEMBO KIDOA"	132853	"S"	18
"1670"	"KAMAMBA"	132853	"S"	19
"9885"	"NJIWA MANGA"	132853	"N"	20
"1777"	"KANENE"	132853	"D"	21
"1134"	"DUDU VUNDO"	132853	"D"	22
"10129"	"NYOKA"	132853	"D"	23
"641"	"CHATU"	132853	"W"	24
"9939"	"NNGE"	132853	"D"	25
"1716"	"KAMBA DOKO"	132853	"S"	26
"8458"	"MUEMBE"	132853	"M"	27
"6722"	"MNAZI"	132853	"M"	28
"5558"	"MGOMBA"	132853	"M"	29
"5358"	"MFENESI"	132853	"M"	30
"7729"	"MSHOKISHOKI"	132853	"M"	31
"6414"	"MLIMAU"	132853	"M"	32
"1941"	"KIAZI"	132853	"M"	33
"4455"	"MBWA"	132853	"W"	34
"4417"	"MBUZI"	132853	"W"	35
"4054"	"MBUNGO"	132853	"M"	36
"4315"	"MBUYU"	132853	"M"	37
"6278"	"MKUYU"	132853	"M"	38
"11597"	"SUNGURA"	132853	"W"	39
"2028"	"KIBOKO"	132853	"W"	40
"11444"	"SIMBA"	132853	"W"	41
"1221"	"FARASI"	132853	"W"	42
"10941"	"PUNDA"	132853	"W"	43
"3217"	"KUNGURU"	132853	"N"	44
"12097"	"TUMBILI"	132853	"W"	45
"4069"	"MBUNGO"	132853	"M"	46
"5700"	"MKANDAA"	132853	"M"	47
"4563"	"MCHAPIA TUMBILI"	132853	"M"	48
"6237"	"MKUNGUMA"	132853	"M"	49
"6180"	"MKUNGU"	132853	"M"	50
"4519"	"MBWA MWITU"	132853	"W"	51
"12108"	"TUMBILI"	132853	"W"	52
"1844"	"KARAKAKA"	132853	"D"	53
"5670"	"MJUSI"	132853	"D"	54
"11418"	"SIMBA"	132853	"W"	55
"10979"	"PUNDAMILIA"	132853	"W"	56
"3142"	"KUKU"	132853	"N"	57
"11231"	"SAUTI"	132853	"N"	58
"2916"	"KONGO"	132853	"N"	59
"2943"	"KONGO HADIA"	132853	"N"	60
"2971"	"KONGO MAJOKA"	132853	"N"	61
"787"	"CHEWA"	132853	"S"	62
"10470"	"PAPA"	132853	"S"	63
"5731"	"MKANDAA"	132853	"M"	64
"4306"	"MBUYU"	132853	"M"	65
"5574"	"MGOMBA"	132853	"M"	66
"6730"	"MNAZI"	132853	"M"	67
"12060"	"TUMBILI"	132853	"W"	68
"1836"	"KARAKAKA"	132853	"D"	69
"1675"	"KAMAMBA"	132853	"S"	70
"4443"	"MBWA"	132853	"W"	71
"4253"	"MBUYU"	132853	"M"	72
"6207"	"MKUNGU"	132853	"M"	73
"4558"	"MCHAPIA TUMBILI"	132853	"M"	74
"6231"	"MKUNGUMA"	132853	"M"	75
"5400"	"MFENESI"	132853	"M"	76
"8514"	"MUEMBE"	132853	"M"	77
"4944"	"MCHUNGWA"	132853	"M"	78
"7120"	"MPERA"	132853	"M"	79
"9152"	"MZAMBARAU"	132853	"M"	80
"4761"	"MCHIKICHI"	132853	"M"	81
"4799"	"MCHOCHA"	132853	"M"	82
"2763"	"KOMBA"	132853	"W"	83
"10948"	"PUNDA"	132853	"W"	84
"1205"	"FARASI"	132853	"W"	85
"11504"	"SIMBA"	132853	"W"	86
"1998"	"KIBOKO"	132853	"W"	87
"8398"	"MUEMBE"	132853	"M"	88
"8647"	"MUHOGO"	132853	"M"	89
"5465"	"MFUU"	132853	"M"	90
"6351"	"MKWAJU"	132853	"M"	91
"4070"	"MBUNGO"	132853	"M"	92
"9830"	"NJIWA"	132853	"N"	93
"9603"	"NGOMBE"	132853	"W"	94
"4414"	"MBUZI"	132853	"W"	95
"7535"	"MSHELISHELI"	132853	"M"	96
"5111"	"MDAMUDAMU"	132853	"M"	97
"5462"	"MFUU"	132854	"M"	1
"9121"	"MZAMBARAU"	132854	"M"	2
"8464"	"MUEMBE"	132854	"M"	3
"5261"	"MFENESI"	132854	"M"	4
"6321"	"MKWAJU"	132854	"M"	5
"6285"	"MKUYU"	132854	"M"	6
"7551"	"MSHELISHELI"	132854	"M"	7
"7765"	"MSINDUZI"	132854	"M"	8
"8791"	"MVULE"	132854	"M"	9
"5603"	"MGULELE"	132854	"M"	10
"7013"	"MPERA"	132854	"M"	11
"6654"	"MNAZI"	132854	"M"	12
"8169"	"MTONGA"	132854	"M"	13
"7904"	"MSUTI"	132854	"M"	14
"8002"	"MTENGELE"	132854	"M"	15
"6277"	"MKUYU"	132854	"M"	16
"5609"	"MGULELE"	132854	"M"	17
"8100"	"MTONDOO"	132854	"M"	18
"4016"	"MBUNGO"	132854	"M"	19
"7328"	"MPO"	132854	"M"	20
"4633"	"MCHENZA"	132854	"M"	21
"5887"	"MKARATUSI"	132854	"M"	22
"8318"	"MTUTUTU"	132854	"M"	23
"5885"	"MKARATI"	132854	"M"	24
"6361"	"MLANDEGE"	132854	"M"	25
"8866"	"MVUNJASHOKA"	132854	"M"	26
"6355"	"MKWAMBA"	132854	"M"	27
"6220"	"MKUNGU"	132854	"M"	28
"7453"	"MSAJI"	132854	"M"	29
"8422"	"MUEMBE"	132854	"M"	30
"8732"	"MVINJE"	132854	"M"	31
"7921"	"MTAKAWA"	132854	"M"	32
"5996"	"MKOMAMANGA"	132854	"M"	33
"6354"	"MKWAMBA"	132854	"M"	34
"5612"	"MGULELE"	132854	"M"	35
"6279"	"MKUYU"	132854	"M"	36
"2436"	"KIRUKIA"	132854	"M"	37
"5843"	"MKARAFUU"	132854	"M"	38
"5009"	"MCHUNGWA"	132854	"M"	39
"7767"	"MSINDUZI"	132854	"M"	40
"5898"	"MKEKEWA"	132854	"M"	41
"7986"	"MTENDE"	132854	"M"	42
"9019"	"MZABIBU"	132854	"M"	43
"5928"	"MKESHIA"	132854	"M"	44
"6194"	"MKUNGU"	132854	"M"	45
"7708"	"MSHOKISHOKI"	132854	"M"	46
"4192"	"MBURA"	132854	"M"	47
"5770"	"MKANJA"	132854	"M"	48
"8879"	"MWAMBO"	132854	"M"	49
"4711"	"MCHIKICHI"	132854	"M"	50
"3899"	"MBIRIMBI"	132854	"M"	51
"6901"	"MPAPAI"	132854	"M"	52
"3822"	"MBIE"	132854	"M"	53
"3687"	"MBALE"	132854	"M"	54
"6263"	"MKUU WA USIKU"	132854	"M"	55
"7758"	"MSHUBILI"	132854	"M"	56
"6084"	"MKUNDE NYIKA"	132854	"M"	57
"7203"	"MPESI"	132854	"M"	58
"4553"	"MCHAPIA TUMBILI"	132854	"M"	59
"5062"	"MDALASINI"	132854	"M"	60
"8029"	"MTI ULAYA"	132854	"M"	61
"4667"	"MCHENZA MSITU"	132854	"M"	62
"7467"	"MSANAKA"	132854	"M"	63
"5676"	"MKADI"	132854	"M"	64
"7802"	"MSOO"	132854	"M"	65
"8092"	"MTOMONDO"	132854	"M"	66
"6421"	"MLIMAU"	132854	"M"	67
"6816"	"MPACHA"	132854	"M"	68
"4785"	"MCHOCHA"	132854	"M"	69
"6035"	"MKOROSHO"	132854	"M"	70
"8935"	"MWAROBAINI"	132854	"M"	71
"8867"	"MVUNJASHOKA"	132854	"M"	72
"6069"	"MKUNAZI"	132854	"M"	73
"6943"	"MPARACHICHI"	132854	"M"	74
"9033"	"MZAITUNI"	132854	"M"	75
"8940"	"MWARUVELA"	132854	"M"	76
"6063"	"MKULABI"	132854	"M"	77
"6495"	"MMBU"	132854	"D"	78
"7634"	"MSHEMBELI"	132854	"M"	79
"4005"	"MBONO"	132854	"S"	80
"3854"	"MBILINGANI"	132854	"M"	81
"7248"	"MPILIPILI"	132854	"M"	82
"2538"	"KIVUMBASI"	132854	"M"	83
"6358"	"MKWAYA"	132854	"M"	84
"8729"	"MVANILLA"	132854	"M"	85
"9020"	"MZABIBU"	132854	"M"	86
"6977"	"MPEASI"	132854	"M"	87
"4510"	"MBWA"	132854	"W"	88
"12054"	"TUMBILI"	132854	"W"	89
"9429"	"NGAWA"	132854	"S"	90
"808"	"CHONJWE"	132854	"N"	91
"2024"	"KIBOKO"	132854	"W"	92
"1160"	"FARASI"	132854	"W"	93
"10968"	"PUNDA"	132854	"W"	94
"11812"	"TEMBO"	132854	"S"	95
"12197"	"TWIGA"	132854	"W"	96
"2742"	"KOMBA"	132854	"W"	97
"11640"	"SWALA"	132854	"W"	98
"2286"	"KIMA"	132854	"W"	99
"2150"	"KIFARU"	132854	"W"	100
"10054"	"NYATI"	132854	"W"	101
"10201"	"NYUMBU"	132854	"W"	102
"2749"	"KOMBA"	132854	"W"	103
"11471"	"SIMBA"	132854	"W"	104
"953"	"CHUI"	132854	"S"	105
"707"	"CHECHE"	132854	"W"	106
"10578"	"PELELE"	132854	"W"	107
"9745"	"NGURUWE"	132854	"W"	108
"9693"	"NGOMBE"	132854	"W"	109
"4391"	"MBUZI"	132854	"W"	110
"2898"	"KONDOO"	132854	"W"	111
"9388"	"NGAMIA"	132854	"W"	112
"10345"	"PAKA"	132854	"W"	113
"11672"	"SWILE"	132854	"W"	114
"10268"	"PAA"	132854	"W"	115
"1442"	"GORILLA"	132854	"W"	116
"12180"	"TWIGA"	132854	"W"	117
"805"	"CHONJWE"	132854	"N"	118
"10202"	"NYUMBU"	132854	"W"	119
"3564"	"MAMBA"	132854	"W"	120
"653"	"CHATU"	132854	"W"	121
"1827"	"KANGAROO"	132854	"W"	122
"1934"	"KENGE"	132854	"D"	123
"1445"	"GURUGURU"	132854	"D"	124
"10795"	"POPO"	132854	"N"	125
"9886"	"NJIWA MANGA"	132854	"N"	126
"9917"	"NJIWA MWITU"	132854	"N"	127
"850"	"CHOZI"	132854	"N"	128
"11228"	"SAUTI"	132854	"N"	129
"11955"	"TONGO"	132854	"N"	130
"2372"	"KIPANGA"	132854	"N"	131
"1283"	"FUFU"	132854	"N"	132
"3079"	"KUKU"	132854	"N"	133
"129"	"BATA"	132854	"N"	134
"2384"	"KIPANGA ZUNGU"	132854	"N"	135
"820"	"CHORE"	132854	"N"	136
"173"	"BATA MZINGA"	132854	"N"	137
"141"	"BATA"	132854	"N"	138
"10855"	"PUGI"	132854	"N"	139
"2922"	"KONGO"	132854	"N"	140
"2938"	"KONGO HADIA"	132854	"N"	141
"2259"	"KIJUNGU MALIKO"	132854	"N"	142
"3172"	"KULASTARA"	132854	"N"	143
"2660"	"KOHO"	132854	"N"	144
"3305"	"KWARARA"	132854	"N"	145
"2196"	"KIHODI"	132854	"N"	146
"1910"	"KASUKU"	132854	"N"	147
"719"	"CHECHELE"	132854	"N"	148
"3583"	"MANJA"	132854	"N"	149
"3422"	"KWEMBE"	132854	"N"	150
"7414"	"MRAMBA"	132854	"N"	151
"6055"	"MKRIMU"	132854	"N"	152
"11383"	"SHAKE"	132854	"N"	153
"2529"	"KITWITWI"	132854	"N"	154
"3532"	"MAKAME KIJASI"	132854	"N"	155
"2608"	"KOBEA MINAZI"	132854	"N"	156
"3325"	"KWAU"	132854	"N"	157
"11157"	"SALILE"	132854	"N"	158
"3360"	"KWECHE"	132854	"N"	159
"6590"	"MNANA"	132854	"N"	160
"2110"	"KICHONGA"	132854	"N"	161
"743"	"CHEREWANDA"	132854	"N"	162
"12466"	"ZIWARDE"	132854	"N"	163
"6599"	"MNANA CHANJAA"	132854	"N"	164
"3227"	"KUNGURU"	132854	"N"	165
"8975"	"MWEWE"	132854	"N"	166
"4158"	"MBUNI"	132854	"N"	167
"1794"	"KANGA"	132854	"N"	168
"11754"	"TATARA"	132854	"N"	169
"2396"	"KIPEPEO"	132854	"D"	170
"329"	"BUKINI"	132854	"N"	171
"10004"	"NYANGUMI"	132854	"S"	172
"10647"	"POMBOO"	132854	"S"	173
"10477"	"PAPA"	132854	"S"	174
"801"	"CHONGOE"	132854	"S"	175
"10687"	"PONO"	132854	"S"	176
"506"	"CHANGU"	132854	"S"	177
"11842"	"TEMBO"	132854	"S"	178
"12135"	"TUMBO"	132854	"S"	179
"8230"	"MTUGUU"	132854	"M"	180
"4570"	"MCHECHE"	132854	"S"	181
"1826"	"KANGAJA"	132854	"S"	182
"1926"	"KENENGWA"	132854	"S"	183
"1028"	"DAGAA"	132854	"S"	184
"10897"	"PUJU"	132854	"S"	185
"1502"	"JODARI"	132854	"S"	186
"9331"	"NDUARO"	132854	"S"	187
"9991"	"NYANGUMI"	132854	"S"	188
"3190"	"KUNDAJI"	132854	"S"	189
"9780"	"NJANA"	132854	"S"	190
"231"	"BOCHO"	132854	"S"	191
"12011"	"TOTOVU"	132854	"S"	192
"1865"	"KASA"	132854	"D"	193
"10737"	"PONO"	132854	"S"	194
"12150"	"TUMBO KOTI"	132854	"S"	195
"8994"	"MWIVA"	132854	"S"	196
"1712"	"KAMBA"	132854	"S"	197
"9517"	"NGOGO"	132854	"S"	198
"11681"	"TAA"	132854	"S"	199
"4043"	"MBUNGO"	132854	"M"	200
"11888"	"TENGA"	132854	"S"	201
"10642"	"POMBOO"	132854	"S"	202
"2700"	"KOLEKOLE"	132854	"S"	203
"2723"	"KOLEKOLE SALEHE"	132854	"S"	204
"2115"	"KICHUNA"	132854	"S"	205
"2236"	"KIJUNGU MAFUTA"	132854	"S"	206
"9292"	"NDODOZI"	132854	"S"	207
"1857"	"KARARE"	132854	"S"	208
"1388"	"GEGE"	132854	"S"	209
"12369"	"VUMBUKA"	132854	"S"	210
"12272"	"UNGA KUKU"	132854	"S"	211
"772"	"CHEWA"	132854	"S"	212
"6112"	"MKUNGA"	132854	"S"	213
"12400"	"WAYO"	132854	"S"	214
"729"	"CHELEMA"	132854	"S"	215
"11316"	"SEHEWA"	132854	"S"	216
"11751"	"TASI"	132854	"S"	217
"413"	"CHAA"	132854	"S"	218
"9407"	"NGAWA"	132854	"S"	219
"11547"	"SISIMIZI"	132854	"D"	220
"11570"	"SISIMIZI SIAFU"	132854	"D"	221
"785"	"CHEWA"	132854	"S"	222
"3205"	"KUNGUNI"	132854	"D"	223
"5050"	"MCHWA"	132854	"D"	224
"10254"	"NZI"	132854	"N"	225
"6500"	"MMBU"	132854	"D"	226
"5223"	"MENDE"	132854	"D"	227
"9703"	"NGONGWE"	132854	"D"	228
"4224"	"MBUUE"	132854	"D"	229
"10370"	"PANGA"	132854	"D"	230
"992"	"CHURA"	132854	"D"	231
"1855"	"KARAKAKA"	132854	"D"	232
"1555"	"JUSKAFIRI"	132854	"D"	233
"2326"	"KINYONGA"	132854	"D"	234
"11698"	"TANDU"	132854	"D"	235
"10213"	"NYUNGWINYUNGWI"	132854	"D"	236
"1451"	"HARIRI"	132854	"D"	237
"327"	"BUIBUI"	132854	"D"	238
"10274"	"PAANZI"	132854	"S"	239
"11569"	"SISIMIZI SIAFU"	132854	"D"	240
"9179"	"MZENENGO"	132854	"D"	241
"399"	"BUUNZI"	132854	"D"	242
"2583"	"KOBE"	132854	"D"	243
"1724"	"KAMBARE"	132854	"S"	244
"347"	"BULIBULI"	132854	"S"	245
"7435"	"MSAFISHA MAJI"	132854	"M"	246
"3626"	"MATUMBAWE"	132854	"S"	247
"8898"	"MWANI"	132854	"M"	248
"8911"	"MWANI MTIMBI"	132854	"M"	249
"1624"	"KADONDO"	132854	"D"	250
"1121"	"DOKAA"	132854	"D"	251
"1647"	"KAJAKAJA"	132854	"M"	252
"8952"	"MWATA"	132854	"D"	253
"8021"	"MTI JUU"	132854	"D"	254
"280"	"BOMBO"	132854	"S"	255
"4939"	"MCHUNGWA"	133433	"M"	1
"7049"	"MPERA"	133433	"M"	2
"3748"	"MBELUNGI"	133433	"M"	3
"8564"	"MUEMBE SAKUA"	133433	"M"	4
"3938"	"MBIRIMBI"	133433	"M"	5
"3975"	"MBIRIMBI WA KIZUNGU"	133433	"M"	6
"8374"	"MUEMBE"	133433	"M"	7
"5306"	"MFENESI"	133433	"M"	8
"3811"	"MBELUNGI"	133433	"M"	9
"7686"	"MSHOKISHOKI"	133433	"M"	10
"4187"	"MBURA"	133433	"M"	11
"3758"	"MBELUNGI"	133433	"M"	12
"7663"	"MSHOKISHOKI"	133433	"M"	13
"6847"	"MPAPAI"	133433	"M"	14
"4218"	"MBURA"	133433	"M"	15
"8573"	"MUEMBE SAKUA"	133433	"M"	16
"7727"	"MSHOKISHOKI"	133433	"M"	17
"7554"	"MSHELISHELI"	133433	"M"	18
"4150"	"MBUNGO WA KIZUNGU"	133433	"M"	19
"7117"	"MPERA"	133433	"M"	20
"5350"	"MFENESI"	133433	"M"	21
"4279"	"MBUYU"	133433	"M"	22
"3817"	"MBELUNGI"	133433	"M"	23
"7725"	"MSHOKISHOKI"	133433	"M"	24
"4924"	"MCHUNGWA"	133433	"M"	25
"10952"	"PUNDA"	133433	"W"	26
"1199"	"FARASI"	133433	"W"	27
"11422"	"SIMBA"	133433	"W"	28
"7273"	"MPINDAKULIA"	133433	"M"	29
"10924"	"PUNDA"	133433	"W"	30
"1191"	"FARASI"	133433	"W"	31
"9590"	"NGOMBE"	133433	"W"	32
"9615"	"NGOMBE"	133433	"W"	33
"7549"	"MSHELISHELI"	133433	"M"	34
"3747"	"MBELUNGI"	133433	"M"	35
"5385"	"MFENESI"	133433	"M"	36
"4146"	"MBUNGO WA KIZUNGU"	133433	"M"	37
"7050"	"MPERA"	133433	"M"	38
"4148"	"MBUNGO WA KIZUNGU"	133433	"M"	39
"1170"	"FARASI"	133433	"W"	40
"10961"	"PUNDA"	133433	"W"	41
"9616"	"NGOMBE"	133433	"W"	42
"10935"	"PUNDA"	133433	"W"	43
"9376"	"NGAMIA"	133433	"W"	44
"10958"	"PUNDA"	133433	"W"	45
"9367"	"NGAMIA"	133433	"W"	46
"3792"	"MBELUNGI"	133433	"M"	47
"5021"	"MCHUNGWA"	133433	"M"	48
"5285"	"MFENESI"	133433	"M"	49
"7122"	"MPERA"	133433	"M"	50
"10930"	"PUNDA"	133433	"W"	51
"1228"	"FARASI"	133433	"W"	52
"3794"	"MBELUNGI"	133433	"M"	53
"4144"	"MBUNGO WA KIZUNGU"	133433	"M"	54
"7025"	"MPERA"	133433	"M"	55
"4042"	"MBUNGO"	133433	"M"	56
"4302"	"MBUYU"	133433	"M"	57
"5554"	"MGOMBA"	133433	"M"	58
"5555"	"MGOMBA"	133433	"M"	59
"1178"	"FARASI"	133433	"W"	60
"11002"	"PUNDAMILIA"	133433	"W"	61
"5587"	"MGOMBA"	133433	"M"	62
"1190"	"FARASI"	133433	"W"	63
"5545"	"MGOMBA"	133433	"M"	64
"10923"	"PUNDA"	133433	"W"	65
"5573"	"MGOMBA"	133433	"M"	66
"1040"	"DAGAA"	133433	"S"	67
"10520"	"PARAPE"	133433	"D"	68
"10297"	"PAANZI"	133433	"S"	69
"10522"	"PARAPE"	133433	"D"	70
"10834"	"POPO"	133433	"N"	71
"5568"	"MGOMBA"	133433	"M"	72
"10501"	"PAPA"	133433	"S"	73
"10703"	"PONO"	133433	"S"	74
"9534"	"NGOGO"	133433	"S"	75
"11066"	"PWEZA"	133433	"S"	76
"12084"	"TUMBILI"	133433	"W"	77
"1011"	"DAGAA"	133433	"S"	78
"12113"	"TUMBILI"	133433	"W"	79
"10451"	"PAPA"	133433	"S"	80
"5579"	"MGOMBA"	133433	"M"	81
"4143"	"MBUNGO WA KIZUNGU"	133433	"M"	82
"7139"	"MPERA"	133433	"M"	83
"4260"	"MBUYU"	133433	"M"	84
"11099"	"PWEZA"	133433	"S"	85
"9509"	"NGISI"	133433	"S"	86
"10928"	"PUNDA"	133433	"W"	87
"9455"	"NGISI"	133433	"S"	88
"5531"	"MGOMBA"	133433	"M"	89
"4078"	"MBUNGO"	133433	"M"	90
"7039"	"MPERA"	133433	"M"	91
"6671"	"MNAZI"	133433	"M"	92
"6647"	"MNAZI"	133433	"M"	93
"5517"	"MGOMBA"	133433	"M"	94
"6589"	"MNANA"	133433	"N"	95
"3346"	"KWECHE"	133433	"N"	96
"9843"	"NJIWA"	133433	"N"	97
"6576"	"MNANA"	133433	"N"	98
"3350"	"KWECHE"	133433	"N"	99
"6586"	"MNANA"	133433	"N"	100
"9656"	"NGOMBE"	133433	"W"	101
"1173"	"FARASI"	133433	"W"	102
"10981"	"PUNDAMILIA"	133433	"W"	103
"1188"	"FARASI"	133433	"W"	104
"3742"	"MBELUNGI"	133433	"M"	105
"3751"	"MBELUNGI"	133433	"M"	106
"5284"	"MFENESI"	133433	"M"	107
"3386"	"KWECHE"	133433	"N"	108
"6595"	"MNANA"	133433	"N"	109
"9604"	"NGOMBE"	133433	"W"	110
"6657"	"MNAZI"	133433	"M"	111
"10527"	"PARAPE"	133433	"D"	112
"10295"	"PAANZI"	133433	"S"	113
"5586"	"MGOMBA"	133433	"M"	114
"3381"	"KWECHE"	133433	"N"	115
"10989"	"PUNDAMILIA"	133433	"W"	116
"9640"	"NGOMBE"	133433	"W"	117
"1175"	"FARASI"	133433	"W"	118
"6720"	"MNAZI"	133433	"M"	119
"8894"	"MWANI"	133433	"M"	120
"539"	"CHANJE"	133433	"N"	121
"1303"	"FUKULILE"	133433	"D"	122
"579"	"CHANJE"	133433	"N"	123
"548"	"CHANJE"	133433	"N"	124
"6560"	"MNANA"	133433	"N"	125
"1687"	"KAMBA"	133433	"S"	126
"1721"	"KAMBARE"	133433	"S"	127
"10355"	"PANGA"	133433	"D"	128
"1317"	"FUKULILE"	133433	"D"	129
"2803"	"KOMBE"	133433	"D"	130
"2808"	"KOMBE"	133433	"D"	131
"1543"	"JONGOO LA PWANI"	133433	"D"	132
"8953"	"MWATA"	133433	"D"	133
"8949"	"MWATA"	133433	"D"	134
"9384"	"NGAMIA"	133433	"W"	135
"10496"	"PAPA"	133433	"S"	136
"9526"	"NGOGO"	133433	"S"	137
"5298"	"MFENESI"	133433	"M"	138
"3762"	"MBELUNGI"	133433	"M"	139
"5283"	"MFENESI"	133433	"M"	140
"6754"	"MNAZI"	133433	"M"	141
"3981"	"MBIRIMBI WA KIZUNGU"	133433	"M"	142
"3930"	"MBIRIMBI"	133433	"M"	143
"549"	"CHANJE"	133433	"N"	144
"3739"	"MBELUNGI"	133433	"M"	145
"5302"	"MFENESI"	133433	"M"	146
"6718"	"MNAZI"	133433	"M"	147
"10970"	"PUNDAMILIA"	133433	"W"	148
"9609"	"NGOMBE"	133433	"W"	149
"1220"	"FARASI"	133433	"W"	150
"957"	"CHUI"	133433	"S"	151
"11435"	"SIMBA"	133433	"W"	152
"10280"	"PAANZI"	133433	"S"	153
"1157"	"FARASI"	133433	"W"	154
"4335"	"MBUZI"	133433	"W"	155
"194"	"BEBERU"	133433	"W"	156
"4347"	"MBUZI"	133433	"W"	157
"3773"	"MBELUNGI"	133433	"M"	158
"5320"	"MFENESI"	133433	"M"	159
"4538"	"MCHAICHAI"	133433	"M"	160
"8653"	"MUHOGO"	133433	"M"	161
"1973"	"KIAZI"	133433	"M"	162
"7424"	"MRIBA"	133433	"M"	163
"7423"	"MRIBA"	133433	"M"	164
"8670"	"MUHOGO"	133433	"M"	165
"1964"	"KIAZI"	133433	"M"	166
