"Subj"	"Age"	"Gender"	"SES"	"Believe_God"	"Rej_Church"	"Order"	"Code"	"SISI_SCORE"	"Fusion_SCORE"	"MassAttendance"	"RelIDBASIC"	"God_Always_Never"	"GodCertainty_1"	"CatholicBelief_SCORE"	"CathMoral_SCORE"	"Rej_The_Ath"	"CN_CR_TR_AR"	"CN_CR_NC"	"IntMorRej"	"RejFact_1_Catholicreligiousbeliefsdidntmakesenseorwereu"	"RejFact_2_TheCatholicChurchsmoralvaluesareoutofdateor"	"RejFact_3_Thebehaviourofpeoplearoundmewhocalledthemselve"	"RejFact_4_ThesexualabusescandalsintheCatholicChurch"	"RejFact_5_ThefeelingthattheCatholicChurchwantstocontrol"	"RejFact_6_Catholicismwasirrelevanttomylife"	"RejFact_7_Ilearnedmoreaboutatheisthumanistsecularideas"	"RejFact_8_BoredomwithCatholicreligiousservices"	"RejFact_9_Ilearnedmoreaboutotherreligiousorspiritualbeli"	"RejFact_10_PeoplearoundmemostlypractisedCatholicismoutof"	"RejFact_12_Ilearnedmoreaboutscience"	"ParentsCatholic"	"CRED_SCORE"	"CathInfGood_Bad"	"ChurchInfToday"	"Trust_1_Atheists"	"Trust_2_Priests"	"Trust_5_Bishops"	"ScEmo_1_Anger"	"ScEmo_2_Disgust"	"ScEmo_3_Contempt"	"ScEmo_4_Shame"	"ScEmo_Amusement"	"ScEmo_Sadness"	"ScEmo_Disbelief"	"ScEmo_Shock"	"ScEmo_Norealfeelingsaboutit"	"ScEmo_Vindication_Ialreadyknewthechurchwasbad"	"Paedo_."	"CredDepl_1_GotoMass"	"CredDepl_2_GotoConfession"	"CredDepl_3_DonatemoneytotheChurchortoCatholiccharities"	"CredDepl_4_Gotothechurchtolightcandles"	"CredDepl_5_ReceiveashesonAshWednesday"	"CredDepl_6_Prayinfrontofotherpeople"	"CredDepl_7_Celebrateimportanteventsinmylifeormychildren"	"CredDepl_8_Blessmyselfwhilepassingachurch"	"CredDepl_9_GivesomethingupforLent"	"CredDepl_10_Confrontfamilymembersorpeopleinmycommunitywh"	"CredDepl_11_HidethefactthatIdidntreallybelieveinCathol"	"CredDepl_12_Noneoftheabove"	"Causes_1_Homosexualsjoiningthepriesthood"	"Causes_2_Paedophilesjoiningthepriesthood"	"Causes_3_Priestswerenottrainedaswellastheyusedtobe"	"Causes_4_IrishpeopleweretooobedienttoquestiontheChurchc"	"Causes_5_TheChurchcaredmoreaboutitsreputationthanaboutp"	"Causes_6_Priestlycelibacypriestsarenotallowedtomarry"	"Causes_7_Peoplewerelessawareofchildabuseinthepast"	"Causes_8_Peopleknewbutturnedablindeyetowhatwashappenin"	"Causes_9_TheChurchhadtoomuchpowerovertheState"	"Causes_10_Aresultofdecliningmoralsinsocietyingeneral"	"Causes_11_Theexploitationoftheissuebypeoplewhoareagains"	"Causes_12_OtherPleasesaywhatthisisintheboxbelow"	"Progressivism"	"MF_CUT"	"UrbRural"	"UrbRural_D"	"CSchool"	"SES2"
"2108"	22	3	2	3	0	1	28	"Nonsense/Fiction"	4	7	1	2	3	3	6	7	3	4	3	3	7	7	4	4	7	7	4	5	7	4	7	2	23	3	3	2	9	10	1	3	4	2	10	6	7	5	9	8	10	0	0	0	0	0	0	0	0	0	0	0	1	1	7	1	7	7	1	1	7	7	1	1	NA	24	" "	1	1	1	5
"2109"	22	3	2	3	0	1	16	"Authoritarian/Dominant"	4	7	1	2	3	3	6	7	3	4	3	3	7	7	4	4	7	7	4	5	7	4	7	2	23	3	3	2	9	10	1	3	4	2	10	6	7	5	9	8	10	0	0	0	0	0	0	0	0	0	0	0	1	1	7	1	7	7	1	1	7	7	1	1	NA	24	" "	1	1	1	5
"2110"	22	3	2	3	0	1	17	"Afterlife"	4	7	1	2	3	3	6	7	3	4	3	3	7	7	4	4	7	7	4	5	7	4	7	2	23	3	3	2	9	10	1	3	4	2	10	6	7	5	9	8	10	0	0	0	0	0	0	0	0	0	0	0	1	1	7	1	7	7	1	1	7	7	1	1	NA	24	" "	1	1	1	5
"2111"	22	3	2	3	0	1	6	"Vatican/Overall Structure"	4	7	1	2	3	3	6	7	3	4	3	3	7	7	4	4	7	7	4	5	7	4	7	2	23	3	3	2	9	10	1	3	4	2	10	6	7	5	9	8	10	0	0	0	0	0	0	0	0	0	0	0	1	1	7	1	7	7	1	1	7	7	1	1	NA	24	" "	1	1	1	5
"2112"	22	3	2	3	0	1	7	"Patriarchal/Misogynist"	4	7	1	2	3	3	6	7	3	4	3	3	7	7	4	4	7	7	4	5	7	4	7	2	23	3	3	2	9	10	1	3	4	2	10	6	7	5	9	8	10	0	0	0	0	0	0	0	0	0	0	0	1	1	7	1	7	7	1	1	7	7	1	1	NA	24	" "	1	1	1	5
"2113"	22	3	2	3	0	1	20	"Afterlife"	4	7	1	2	3	3	6	7	3	4	3	3	7	7	4	4	7	7	4	5	7	4	7	2	23	3	3	2	9	10	1	3	4	2	10	6	7	5	9	8	10	0	0	0	0	0	0	0	0	0	0	0	1	1	7	1	7	7	1	1	7	7	1	1	NA	24	" "	1	1	1	5
"2114"	22	3	2	3	0	1	21	"Sin"	4	7	1	2	3	3	6	7	3	4	3	3	7	7	4	4	7	7	4	5	7	4	7	2	23	3	3	2	9	10	1	3	4	2	10	6	7	5	9	8	10	0	0	0	0	0	0	0	0	0	0	0	1	1	7	1	7	7	1	1	7	7	1	1	NA	24	" "	1	1	1	5
"2115"	22	3	2	3	0	1	18	"Afterlife"	4	7	1	2	3	3	6	7	3	4	3	3	7	7	4	4	7	7	4	5	7	4	7	2	23	3	3	2	9	10	1	3	4	2	10	6	7	5	9	8	10	0	0	0	0	0	0	0	0	0	0	0	1	1	7	1	7	7	1	1	7	7	1	1	NA	24	" "	1	1	1	5
"2116"	22	3	2	3	0	1	19	"Afterlife"	4	7	1	2	3	3	6	7	3	4	3	3	7	7	4	4	7	7	4	5	7	4	7	2	23	3	3	2	9	10	1	3	4	2	10	6	7	5	9	8	10	0	0	0	0	0	0	0	0	0	0	0	1	1	7	1	7	7	1	1	7	7	1	1	NA	24	" "	1	1	1	5
"2117"	22	3	2	3	0	1	29	"Nonsense/Fiction"	4	7	1	2	3	3	6	7	3	4	3	3	7	7	4	4	7	7	4	5	7	4	7	2	23	3	3	2	9	10	1	3	4	2	10	6	7	5	9	8	10	0	0	0	0	0	0	0	0	0	0	0	1	1	7	1	7	7	1	1	7	7	1	1	NA	24	" "	1	1	1	5
"2118"	23	5	1	5	1	0	7	"Churches/Buildings"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2119"	23	5	1	5	1	0	11	"Sacraments/Rites of Passage"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2120"	23	5	1	5	1	0	8	"Mass"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2121"	23	5	1	5	1	0	9	"Good/Holy"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2122"	23	5	1	5	1	0	10	"Sacraments/Rites of Passage"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2123"	23	5	1	5	1	0	1	"God"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2124"	23	5	1	5	1	0	12	"Sacraments/Rites of Passage"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2125"	23	5	1	5	1	0	13	"Communion"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2126"	23	5	1	5	1	0	4	"Clergy"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2127"	23	5	1	5	1	0	5	"Nuns"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2128"	23	5	1	5	1	0	6	"Pope"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2129"	23	5	1	5	1	0	20	"Religious Artifacts"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2130"	23	5	1	5	1	0	16	"Vatican/Overall Structure"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2131"	23	5	1	5	1	0	14	"Community"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2132"	23	5	1	5	1	0	18	"Christmas/Other Religious Occasion"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2133"	23	5	1	5	1	0	15	"Christmas/Other Religious Occasion"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2134"	23	5	1	5	1	0	17	"Christmas/Other Religious Occasion"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2135"	23	5	1	5	1	0	3	"Jesus"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2136"	23	5	1	5	1	0	19	"Confession"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2137"	23	5	1	5	1	0	2	"Jesus"	28	47	5	1	1	7	40	12	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	6	6	2	4	2	3	4	6	10	1	7	5	8	9	10	0	1	1	0	1	0	0	0	1	0	0	0	2	7	7	7	5	7	6	7	6	7	7	1	-18	" "	3	2	1	3
"2138"	24	4	2	2	1	0	1	"Sacraments/Rites of Passage"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2139"	24	4	2	2	1	0	5	"Mass"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2140"	24	4	2	2	1	0	3	"Communion"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2141"	24	4	2	2	1	0	4	"Sacraments/Rites of Passage"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2142"	24	4	2	2	1	0	11	"Clergy"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2143"	24	4	2	2	1	0	2	"Communion"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2144"	24	4	2	2	1	0	20	"Christmas/Other Religious Occasion"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2145"	24	4	2	2	1	0	14	"Communion"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2146"	24	4	2	2	1	0	15	"Communion"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2147"	24	4	2	2	1	0	12	"Clergy"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2148"	24	4	2	2	1	0	13	"Pope"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2149"	24	4	2	2	1	0	18	"Christmas/Other Religious Occasion"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2150"	24	4	2	2	1	0	21	"Christmas/Other Religious Occasion"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2151"	24	4	2	2	1	0	16	"Christmas/Other Religious Occasion"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2152"	24	4	2	2	1	0	17	"Jesus"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2153"	24	4	2	2	1	0	9	"Sacraments/Rites of Passage"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2154"	24	4	2	2	1	0	10	"Clergy"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2155"	24	4	2	2	1	0	6	"Sacraments/Rites of Passage"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2156"	24	4	2	2	1	0	7	"Confession"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2157"	24	4	2	2	1	0	8	"Sacraments/Rites of Passage"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2158"	24	4	2	2	1	0	19	"Other Theological/Scriptural Association"	24	25	5	1	1	6	34	21	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	48	1	6	8	10	6	1	4	8	3	10	7	2	5	9	6	21	0	0	0	0	0	0	0	0	0	0	0	1	5	5	3	3	6	3	5	6	5	3	3	NA	0	"CUT"	5	2	1	6
"2159"	25	1	2	10	1	1	9	"Communion"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2160"	25	1	2	10	1	1	6	"Forgiveness"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2161"	25	1	2	10	1	1	8	"God"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2162"	25	1	2	10	1	1	13	"Nuns"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2163"	25	1	2	10	1	1	10	"Sacraments/Rites of Passage"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2164"	25	1	2	10	1	1	7	"Morality"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2165"	25	1	2	10	1	1	12	"Sacraments/Rites of Passage"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2166"	25	1	2	10	1	1	3	"Sin"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2167"	25	1	2	10	1	1	4	"Jesus"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2168"	25	1	2	10	1	1	11	"Church"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2169"	25	1	2	10	1	1	19	"Other Theological/Scriptural Association"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2170"	25	1	2	10	1	1	20	"Mary"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2171"	25	1	2	10	1	1	21	"Joseph"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2172"	25	1	2	10	1	1	5	"Forgiveness"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2173"	25	1	2	10	1	1	14	"Clergy"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2174"	25	1	2	10	1	1	15	"Sunday"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
"2175"	25	1	2	10	1	1	16	"Christmas/Other Religious Occasion"	15	14	2	1	1	4	11	7	2	2	2	3	7	7	3	7	7	2	7	6	3	4	7	1	30	3	1	8	3	5	4	1	9	2	6	8	7	5	10	3	29	1	1	1	1	1	0	0	1	1	0	1	0	1	7	4	4	7	7	7	7	7	4	1	NA	-7	" "	4	2	1	NA
